time_week,device_id,category,chain,visits
2014-08-10,7+AofM1fjuq6Bf076hLXUiu2hR0=,Restaurant,McDonald's,1
2014-08-10,C7ZEYwKfCnmgvG690d7sYCCM+8k=,Restaurant,McDonald's,1
2014-08-10,qunyMntM1mH9PYKtLiyjinvFSYc=,Restaurant,McDonald's,1
2014-08-10,mF0OSshxDZx3IR+g1u1Rz31VsaM=,Restaurant,McDonald's,1
2014-08-10,B3Dl1r/+mQUnF5LVzOVFiHxvwQo=,Restaurant,McDonald's,2
2014-08-10,8s2f/ArCIb36frhMS9zfuzg+8RY=,Restaurant,McDonald's,1
2014-08-10,vz4eT+mfrMH7LLuLD8iQ3cBexCM=,Restaurant,McDonald's,1
2014-08-10,Keek/J2DmfMqB/7VvECUS/zKTF0=,Restaurant,McDonald's,2
2014-08-10,Xknm1UsomD2PnqPS3GK8rXoqeho=,Restaurant,McDonald's,6
2014-08-10,ZeYZOEdzsaJuxK9Y8MGRzUTJmd8=,Restaurant,McDonald's,1
2014-08-10,aCPiyt9Jo2Ux3Pd1+PECWuNlcL8=,Restaurant,McDonald's,1
2014-08-10,0swCWmhIsr9haaGxDsLt9HZ3clI=,Restaurant,McDonald's,2
2014-08-10,52zdu8EtGkOeJ+tIy12EJwf/VDk=,Restaurant,McDonald's,1
2014-08-10,2NZwkssAR08DAcbjDm6/EZuNExs=,Restaurant,McDonald's,2
2014-08-10,qFc8pvZRDEu9Tn0btI1wLv4+igU=,Restaurant,McDonald's,2
2014-08-10,+rVQ+kka4RIv7/Y3tfq1wGLX4xE=,Restaurant,McDonald's,1
2014-08-10,By1gZlo1YV+PTL/Rh3IwdZ6RZMI=,Restaurant,McDonald's,2
2014-08-10,lzxi6pBnX3ezHniKLUjSsZPSb3o=,Restaurant,McDonald's,1
2014-08-10,GemWk3q/VOaaHYpFg8sy7pGlQr8=,Restaurant,McDonald's,1
2014-08-10,aXidAPsMBopaTRkzSwDWsaWf9iA=,Restaurant,McDonald's,6
2014-08-10,qtHQDZ8O0H9syLt1pI/22VtD+8w=,Restaurant,McDonald's,6
2014-08-10,idmKnbmiuxEFJ9Nqw2bR0COlxC8=,Restaurant,McDonald's,1
2014-08-10,hIL6Yb/1VnHLZ80eIl1KpGKAWIM=,Restaurant,McDonald's,1
2014-08-10,73c1AooIQ8U9ofd7IKbhD/YtFDs=,Restaurant,McDonald's,3
2014-08-10,DqmwlbL2JAfbdD5Tj4pTz93HOUw=,Restaurant,McDonald's,1
2014-08-10,YUu026bMPkpVQ9/BfLbSuxhsbtk=,Restaurant,McDonald's,1
2014-08-10,oai0HhhuxmLQRY6Pqc6rpsN9KUk=,Restaurant,McDonald's,2
2014-08-10,MUFNZpabBORASIhr/VW6YFlptVA=,Restaurant,McDonald's,1
2014-08-10,l7BU8tFSnkldkJOoyL5vl0WE9hQ=,Restaurant,McDonald's,2
2014-08-10,Uj9QDp1px3ILpW0fj8yVNYi4L3o=,Restaurant,McDonald's,1
2014-08-10,Ma2cT3rmKulMpWWKGRKvs7W8YV8=,Restaurant,McDonald's,1
2014-08-10,fq5A7RBjz4Y/IBl1bhLjQcspwMQ=,Restaurant,McDonald's,1
2014-08-10,fvhpcZtU3UYupXIAO/IxHkwz/6U=,Restaurant,McDonald's,2
2014-08-10,Al+FjbK+xepwUb8UnsDyK9NZndY=,Restaurant,McDonald's,2
2014-08-10,vm+XF0wmRXSnSk1v5G9N2Dciwow=,Restaurant,McDonald's,1
2014-08-10,QlWgYz6osjDZ+pWcAAdsKEifv2U=,Restaurant,McDonald's,2
2014-08-10,wrHxpDz39T0Zvu1MNOgdwNU349o=,Restaurant,McDonald's,2
2014-08-10,lfq8NIELWUv6B2W1SROEkO+8VBI=,Restaurant,McDonald's,1
2014-08-10,bPlyJq+yozxk2Eb6rBeCOUi8sk0=,Restaurant,McDonald's,1
2014-08-10,yIKoUavs6IoP83LUdaBYU1IGJXU=,Restaurant,McDonald's,1
2014-08-10,tuwivvE705mngT7EalqxzwgekmI=,Restaurant,McDonald's,1
2014-08-10,zFGY+SgCzTiu+g4yzymz/ZmeSj8=,Restaurant,McDonald's,1
2014-08-10,bMf+ka6m+DWnANRYjLYg1xubtJI=,Restaurant,McDonald's,4
2014-08-10,f1E19jUd2OYy4MgPt2jlAJpZVb4=,Restaurant,McDonald's,1
2014-08-10,8wuuvJnCnm9+46izZMk2OkMdDyU=,Restaurant,McDonald's,2
2014-08-10,8KpkjHU/0g7+0TivqMgayIUMdBU=,Restaurant,McDonald's,2
2014-08-10,aPe2KhqpGrDGCjP5hxJBpSrmeTQ=,Restaurant,McDonald's,2
2014-08-10,NqCcYB60bo1Sajvj2bSHLMiyY/8=,Restaurant,McDonald's,3
2014-08-10,zl9QPQGxfYh1RFuzgk9PME4Rzbs=,Restaurant,McDonald's,1
2014-08-10,x6kNXXqKDeQdjDlLmkDhA2Jzqkc=,Restaurant,McDonald's,1
2014-08-10,0VxSq/Hs3/m80M8VjkhCVkD7Esk=,Restaurant,McDonald's,1
2014-08-10,QM+5v4b5Jp3771fer91dX3zQo+M=,Restaurant,McDonald's,3
2014-08-10,19joBp5Ug+QRrawAMYlWJnCSQSw=,Restaurant,McDonald's,2
2014-08-10,1mszabAV+moVKzFYZcr7nu53oLU=,Restaurant,McDonald's,1
2014-08-10,mTzFspC3SppU67vcMLZY9Z6zzq8=,Restaurant,McDonald's,4
2014-08-10,jSEGBlNpkw32Fbm42nQGeVoSFnk=,Restaurant,McDonald's,5
2014-08-10,lmv+zbkuC4HzaFiJIKuwlMCAHZ8=,Restaurant,McDonald's,2
2014-08-10,rrppK8gtJmR24xQqErgu3QKtJqk=,Restaurant,McDonald's,1
2014-08-10,3kYQGY27JXoD+TuRSaYpnAE+og8=,Restaurant,McDonald's,1
2014-08-10,6xoqwNj6GzhLz3jadFQFEstKwNE=,Restaurant,McDonald's,1
2014-08-10,ijCLBtJUYgPziVGRNCOMRl7N75c=,Restaurant,McDonald's,3
2014-08-10,W8jaISi+uOsomefRvDWdRmIddIU=,Restaurant,McDonald's,1
2014-08-10,wdpDpcCAW+OT0bmKMdSNDOJBvSg=,Restaurant,McDonald's,6
2014-08-10,ZshoRdA2XO2urT/AMFzMbnU75ek=,Restaurant,McDonald's,1
2014-08-10,dWJ60n+0bc3YkmlLmvhuWiYt51E=,Restaurant,McDonald's,2
2014-08-10,xy3MptEzsNYfMNKgqmwd/X7iHt8=,Restaurant,McDonald's,1
2014-08-10,9/6YxRsRjTejPZtL/5dP7mlNR0o=,Restaurant,McDonald's,1
2014-08-10,nQCqdVPaokghEI8/iRmU4KCxadU=,Restaurant,McDonald's,1
2014-08-10,QV205sYs2G2zo8GZ8grAR+Sk/Ms=,Restaurant,McDonald's,1
2014-08-10,BAilH6Ls2GKmVwW2tOyl5QOCrIY=,Restaurant,McDonald's,1
2014-08-10,N/qGfAJa3mUEFFb9xPjLogGOXgw=,Restaurant,McDonald's,1
2014-08-10,aC23VSHQFFo273szayhUIzqRIhA=,Restaurant,McDonald's,2
2014-08-10,7QgCV3zcRY7WIWgABXtcdKky26c=,Restaurant,McDonald's,2
2014-08-10,+n37LXsbuUnjI8u6VOVi0oy1h5g=,Restaurant,McDonald's,1
2014-08-10,Qu68I3oP+5s+wB3CHmBc5+TmTkc=,Restaurant,McDonald's,1
2014-08-10,7xWwst5Srq/JpAyFowyOuxOmLVg=,Restaurant,McDonald's,4
2014-08-10,npFglwkxzfMtYlitbj4f62NkD38=,Restaurant,McDonald's,1
2014-08-10,q+bULTugpdRqCckSesADsxujo+A=,Restaurant,McDonald's,1
2014-08-10,Z6xjSY7ot5axPFtyB6vTHV2KYlk=,Restaurant,McDonald's,1
2014-08-10,Dhb/R5UAIOMoyd60Yed2x9J+3Ew=,Restaurant,McDonald's,2
2014-08-10,vnYqOPj8E4NCaUwI9FdG/OB8HLQ=,Restaurant,McDonald's,1
2014-08-10,r1rjWZUhZhZ6Mh6QarLyyta4vNQ=,Restaurant,McDonald's,1
2014-08-10,BOg3Ya/NGwjBBX/6sT0NRhJzRjA=,Restaurant,McDonald's,1
2014-08-10,KuK38bFhC0oOMhkYqvjdyqZJnik=,Restaurant,McDonald's,2
2014-08-10,Fuz/cveFk/xA8dfd+rcgjomznsU=,Restaurant,McDonald's,1
2014-08-10,y3KITJkK4JbyCmRArpRNpOtfNww=,Restaurant,McDonald's,1
2014-08-10,8B3UTrGlz82c8eL7j8QBwJuwt4g=,Restaurant,McDonald's,6
2014-08-10,S08Kmbbcik8lISts1vHUaM+zVd0=,Restaurant,McDonald's,2
2014-08-10,m+FSb85eKeRbHWCuRj616tXcZto=,Restaurant,McDonald's,2
2014-08-10,r4S0OQYsk0ta6IQLNT8I5C1crto=,Restaurant,McDonald's,5
2014-08-10,qYAt9mangITLskP1xupNe6xL5Kw=,Restaurant,McDonald's,2
2014-08-10,W4mMRXzAu2jBPRbaYoZ5vrOzjno=,Restaurant,McDonald's,1
2014-08-10,l/NfHjMsom8q7qfdc+mm2jiZy4o=,Restaurant,McDonald's,1
2014-08-10,sXLkMEQevOadhLgRhJ1rl5gX6Bk=,Restaurant,McDonald's,2
2014-08-10,mSde6p20IwEj+Y6WHHIuH/vJLR0=,Restaurant,McDonald's,1
2014-08-10,CN7JdN6c+hxRgd2D+3MG1mYkJ3o=,Restaurant,McDonald's,1
2014-08-10,R7i6pLOdP+pXbzCpnJR19HwVzVY=,Restaurant,McDonald's,1
2014-08-10,wkIXll+gqZE8/pCN9qFkfiXLDWQ=,Restaurant,McDonald's,3
2014-08-10,BMWvGYGbJZcTLAnKBEwhpQR/Iuo=,Restaurant,McDonald's,1
2014-08-10,CXrIXSGjGZL+S3X/XgBGkSJC+xw=,Restaurant,McDonald's,2
2014-08-10,1AGCxzH1/nPjv+SR3jjIW05TIK4=,Restaurant,McDonald's,1
2014-08-10,YfRZ67L9jlXHX9kTS+orfslzfuE=,Restaurant,McDonald's,1
2014-08-10,3kSCWGdaeQbBYpkdMNOweuUdOVQ=,Restaurant,McDonald's,1
2014-08-10,jM/yey9XMWypyV1at3d3+kYZ2rE=,Restaurant,McDonald's,1
2014-08-10,zgp0ed/6qGq5NlrfC9x/LL+6F6o=,Restaurant,McDonald's,3
2014-08-10,PsOV6gynUhJgJnqopWLB39bPKv8=,Restaurant,McDonald's,1
2014-08-10,oSCTXGsucS8TxIkt0ElGtc/sls0=,Restaurant,McDonald's,2
2014-08-10,BC5IkLLhZNLPulz7fYDysE4j5T8=,Restaurant,McDonald's,1
2014-08-10,eFgv0dTN+e3xaS4dE87kaEzKDxQ=,Restaurant,McDonald's,1
2014-08-10,PlC8xu+YUdmXpO9a9qMAvvuuStA=,Restaurant,McDonald's,1
2014-08-10,tJ6LM1cEhcfrTuEXpLmEAR19SFk=,Restaurant,McDonald's,3
2014-08-10,18T8qIU3x+q369CmwTX5IFGgVUM=,Restaurant,McDonald's,2
2014-08-10,71Hm2uc3jhr17mNtrSimI3uSqqg=,Restaurant,McDonald's,2
2014-08-10,AKaheUXYxlqbumY3cU6f3PX5u/E=,Restaurant,McDonald's,1
2014-08-10,zgXFnzaf7HpBtbQ8QM3YL82rvuA=,Restaurant,McDonald's,2
2014-08-10,HPzAsBMTiHF8oy1homyNBSO/EeE=,Restaurant,McDonald's,1
2014-08-10,cRaHfc00LEOjZGncmI9+3BPOLHU=,Restaurant,McDonald's,1
2014-08-10,tfYSZpJpgnOGkCC/O+ws0MraRk8=,Restaurant,McDonald's,1
2014-08-10,qtequTGdvCAbEhCY4ueh0fqVRVo=,Restaurant,McDonald's,1
2014-08-10,ZheDirkLNNz0KTOYbYHIhwLWb/o=,Restaurant,McDonald's,1
2014-08-10,z6zT/fipXwNgRKR0FjLBtrynvfs=,Restaurant,McDonald's,2
2014-08-10,QcAgX152/ZNTr9HdNGImTwcJ4/M=,Restaurant,McDonald's,1
2014-08-10,UKLYI0o8RH/OePhShKXgXr/cbJE=,Restaurant,McDonald's,3
2014-08-10,NHC1xot2T/cV3YsVm6RrPm30ZGc=,Restaurant,McDonald's,1
2014-08-10,4GjDm6EkoKU8u3WfffaGupnXP1s=,Restaurant,McDonald's,1
2014-08-10,euqrBb8DaAj+th6WB/n7MDlNOBk=,Restaurant,McDonald's,1
2014-08-10,M45HWmW3XetaHenpU1lqWkmDSFA=,Restaurant,McDonald's,2
2014-08-10,91mwoZsbjhE1cFSd9Ley1ET4lEE=,Restaurant,McDonald's,1
2014-08-10,8T+6yf6egnurDASR3h9pUnmMN58=,Restaurant,McDonald's,1
2014-08-10,TXxJfoz4Y4r9NFGEC0jAJlRe8Lw=,Restaurant,McDonald's,2
2014-08-10,BJUVc8F4kr7MeLTvpj7t7KCs5+Y=,Restaurant,McDonald's,1
2014-08-10,6INHvdaiLTCBBmG70osdDJH1lWM=,Restaurant,McDonald's,1
2014-08-10,mKFTrLNHs369PgawvVb+mkjHJOc=,Restaurant,McDonald's,1
2014-08-10,Tq0+AXCCmD3AbXn1pCChGgoGSzE=,Restaurant,McDonald's,1
2014-08-10,MpvGTCdaenwHvJTyDToDy0hMfrg=,Restaurant,McDonald's,2
2014-08-10,YBNxxw+YQOV8YY+HvRQw5pN5Vh0=,Restaurant,McDonald's,1
2014-08-10,f3Gq1VujNlYPd4R6ic5Ldz8EV8s=,Restaurant,McDonald's,1
2014-08-10,XEduOhONihh76eWNwnQJilt2pX4=,Restaurant,McDonald's,2
2014-08-10,AIyRDA1tEwFnUvSs0rt2iTA8j04=,Restaurant,McDonald's,5
2014-08-10,DJ3hDrdkhGHqP4Jv5Uc4uPHWCEY=,Restaurant,McDonald's,2
2014-08-10,cU2kk2h1PXvNGBoApLWtfnVngVE=,Restaurant,McDonald's,1
2014-08-10,FYM8sAqbvPO1ec1GSfU1PxFIv1U=,Restaurant,McDonald's,1
2014-08-10,htr7Hkia40TqaNr0iy8aEGKalAc=,Restaurant,McDonald's,4
2014-08-10,NfeEGj7yN+ArNiopD9kAP7NCEik=,Restaurant,McDonald's,1
2014-08-10,nybQ/z7O1dPVjZHYYAJUQy/QUCE=,Restaurant,McDonald's,2
2014-08-10,xgZsPpahc/oGCnete/7ea/si85U=,Restaurant,McDonald's,1
2014-08-10,/zHlysIKvk/UL5MQMSP9hCYeE4w=,Restaurant,McDonald's,1
2014-08-10,vj3nx4vY9zuDOLVIOlok1aiotvI=,Restaurant,McDonald's,2
2014-08-10,tArBmaJaOgAs2D/VHd2KZ/0DMjU=,Restaurant,McDonald's,3
2014-08-10,ZGeE50XUQpo1KDOiA5TFLLGBP3E=,Restaurant,McDonald's,1
2014-08-10,kwCjIAgg9dNXhsb3ZCfULI1OU/Q=,Restaurant,McDonald's,2
2014-08-10,1ymJ67puoZannHwkqti7rx7DO18=,Restaurant,McDonald's,1
2014-08-10,8jABwZjOiSxOvh0xHn2ybCukhRE=,Restaurant,McDonald's,1
2014-08-10,cg6k0Gl7mMTHZ6dg0N6ja2yAP+o=,Restaurant,McDonald's,7
2014-08-10,mi/2BVG4yntipDd3trJRkzT0Auo=,Restaurant,McDonald's,1
2014-08-10,e3UKiIKcZtWM/BLYr9bKEhnj1Oc=,Restaurant,McDonald's,1
2014-08-10,FZPV0Q294EpEKBjkOQtxCUrzM44=,Restaurant,McDonald's,6
2014-08-10,5aMACQvez/PpWGMOU2VsSlTnz+E=,Restaurant,McDonald's,1
2014-08-10,cVMxLzyvFwQcZfE6ctNHSl5UTvE=,Restaurant,McDonald's,1
2014-08-10,Np287e7aBlU9LBlgJ6NzerIt/VM=,Restaurant,McDonald's,1
2014-08-10,nA+y3wGuzJLDUKvSIPSuaVFeJiA=,Restaurant,McDonald's,1
2014-08-10,tNihguxE0FD3fO4Edm28xiD6q48=,Restaurant,McDonald's,1
2014-08-10,TT6mH/u4uRk20yyFol6MUl1z6VA=,Restaurant,McDonald's,1
2014-08-10,23S3nZ8vQ9e03B/Q8AaLvrdU/L8=,Restaurant,McDonald's,3
2014-08-10,YUlqobMBpbtY94Kr2ermtK9AhcE=,Restaurant,McDonald's,3
2014-08-10,3NOFF4TJpp7c9whfL9N02gtrkDw=,Restaurant,McDonald's,1
2014-08-10,0U3FKj/BF1lG+fiHMmdSpPpGKmw=,Restaurant,McDonald's,1
2014-08-10,GW9ssGkqTZAzD+NH5VSrG3iVlH0=,Restaurant,McDonald's,1
2014-08-10,9kbcZ0LBVAn8JSjXTPNK14K1c1c=,Restaurant,McDonald's,1
2014-08-10,MCA2GzteAUN+j77XdSaC3HqcXa4=,Restaurant,McDonald's,1
2014-08-10,BieLtpv7RJi7d5ZH0QKAgAGKL9k=,Restaurant,McDonald's,2
2014-08-10,gDZbp5S+8cRYxx3n6rTNgYKBE/A=,Restaurant,McDonald's,1
2014-08-10,fPj2J9sz/Xvod/OoWYmQRrPm39s=,Restaurant,McDonald's,3
2014-08-10,4PawGsOD+e0yPH1AFCVslVSxgPc=,Restaurant,McDonald's,1
2014-08-10,Ge1HkHmeLdPSdDfrYVZEbBsY03s=,Restaurant,McDonald's,1
2014-08-10,zF1ToDYc21Wda7BwMnAOI8/Q5/U=,Restaurant,McDonald's,1
2014-08-10,rVhrqxX2t0CVWsiqNQ6xoN9/9rw=,Restaurant,McDonald's,2
2014-08-10,D7y8J7wDF5gWf/iqp+jf4QO0spw=,Restaurant,McDonald's,1
2014-08-10,e2MnKU2SB26b7eRUGqpRa+yxMOY=,Restaurant,McDonald's,1
2014-08-10,uNEs5H1NmX9yqAjzV+FwHdpP77o=,Restaurant,McDonald's,1
2014-08-10,Gq4YfuCm070yOCi3SQY69zfMjqM=,Restaurant,McDonald's,2
2014-08-10,KFVD+k1tHqmrlNgwiWwdGm6emB4=,Restaurant,McDonald's,1
2014-08-10,4UNiXX4UFFSkk/fohbg7qxa+MWs=,Restaurant,McDonald's,3
2014-08-10,JWDYP0cRhfExdVQ0+V/bmSHlLJI=,Restaurant,McDonald's,1
2014-08-10,sHAuUbJElD9NwgA8rZ8i2p18GxE=,Restaurant,McDonald's,2
2014-08-10,8GPdCQoOLxkpEsS7Y8PcKPreWdA=,Restaurant,McDonald's,2
2014-08-10,TBoim0CCqjDc70//mjWARrXVziY=,Restaurant,McDonald's,1
2014-08-10,Teu7fjJCY5Wk/GfIa6gBFNi3V5w=,Restaurant,McDonald's,1
2014-08-10,PkWqyR+HwRRFTkNRd5j3wK2Wc24=,Restaurant,McDonald's,2
2014-08-10,Hd2tg4cyU85mszcNKyAN+PNQMnY=,Restaurant,McDonald's,1
2014-08-10,CKPtPpikcCT2FZnX3nyjaZZbPNs=,Restaurant,McDonald's,1
2014-08-10,n7pd4rI6ti70T2+23QazeFGOeQY=,Restaurant,McDonald's,2
2014-08-10,2lg1K7TVrU5PFxtdR1ghEI6tyYw=,Restaurant,McDonald's,2
2014-08-10,fNz1b0l2rAZhfEkRVNCGoVauMHc=,Restaurant,McDonald's,1
2014-08-10,sA2EkXZkr69CGx5dfcRwVpEmzoA=,Restaurant,McDonald's,1
2014-08-10,EIoa3DU6CTVaHcT5Pcb4B7JkZ90=,Restaurant,McDonald's,3
2014-08-10,I8/KyN5QHrOdr6t5JSpn0LGp9fE=,Restaurant,McDonald's,2
2014-08-10,sZCRb/IV5lgXURf4J/hCJYiCxls=,Restaurant,McDonald's,1
2014-08-10,DwEz6cbnzY8Z/k5gCrNAyGD1Ptk=,Restaurant,McDonald's,1
2014-08-10,5ZyFROJDS1H4pjUYkthuxOIhqUE=,Restaurant,McDonald's,1
2014-08-10,MC+rnFa8Rafc2Zn8EGHZAREhaLY=,Restaurant,McDonald's,1
2014-08-10,Dxkk1X68QfjnbtDxEzbpJHFHqgM=,Restaurant,McDonald's,1
2014-08-10,vIoJTdHntUYYmnf2YuF7o48suQ4=,Restaurant,McDonald's,1
2014-08-10,L27qthIVVSxTDsEiM7e5E/9z9eQ=,Restaurant,McDonald's,1
2014-08-10,ra7iELfarP2aZ+40JPXCHFlgvxw=,Restaurant,McDonald's,1
2014-08-10,6TCsu+/Q7tXTcYUgxYWW6h3nSo4=,Restaurant,McDonald's,1
2014-08-10,/9gnyM3sbpKXIgZly5COyRWgXNQ=,Restaurant,McDonald's,2
2014-08-10,bimxitvEK1Voic9KI4UHD0SVoeI=,Restaurant,McDonald's,1
2014-08-10,oNoSfC5IA5Hqeze4jpwBySZTPEk=,Restaurant,McDonald's,2
2014-08-10,Gbw42kv14yjRtQueeIhG6QYn8uI=,Restaurant,McDonald's,1
2014-08-10,FmB1dHSha6qEeeqSuhurkoLXeIQ=,Restaurant,McDonald's,1
2014-08-10,mSX9wnkctv0q9wgCrXdAgooiKD4=,Restaurant,McDonald's,2
2014-08-10,+/lrt6jCti5UUxpSGv8wypiTkGU=,Restaurant,McDonald's,2
2014-08-10,O6qr6F1jiS12nwMWM9chpvPSdlg=,Restaurant,McDonald's,1
2014-08-10,4HQlIPvaMYF7DuTVSTfLmYYGSh8=,Restaurant,McDonald's,1
2014-08-10,M8TTytllmlQNmwd9YsbAGfdj7G4=,Big Box,Sam's Club,2
2014-08-10,jz3L7lH/7zkgeL2RH4k3//Xhr+w=,Big Box,Sam's Club,1
2014-08-10,alLxc609avV0wMZudJK+NH8lWE8=,Big Box,Sam's Club,1
2014-08-10,jevu/yfgXcqe5OL8SNVHcTY3QtI=,Big Box,Sam's Club,1
2014-08-10,48CJvF6vodK1ItD+m/iJQf6+1J0=,Big Box,Sam's Club,1
2014-08-10,ua5RwYxwLOyLremOZ6y1+NhZJY4=,Big Box,Sam's Club,1
2014-08-10,9kbcZ0LBVAn8JSjXTPNK14K1c1c=,Big Box,Sam's Club,1
2014-08-10,vnYqOPj8E4NCaUwI9FdG/OB8HLQ=,Big Box,Sam's Club,3
2014-08-10,z90HldISAsrVJOTYin3wJDRKMLY=,Big Box,Sam's Club,1
2014-08-10,rrppK8gtJmR24xQqErgu3QKtJqk=,Big Box,Sam's Club,2
2014-08-10,lowudtVslV6Otlui9/hCRdMUF5I=,Big Box,Sam's Club,1
2014-08-10,6Jw4eUTn4Nj1/GjRUpgs8AVnFcQ=,Big Box,Sam's Club,2
2014-08-10,C2IFxMgTt00t+kbLdXnLcoc6xFc=,Big Box,Sam's Club,1
2014-08-10,AYhCO2u8zOoAZZPQtIwbVnasKRw=,Big Box,Sam's Club,1
2014-08-10,1Xaf7C3o7/q7m7lxlUw2UJZkVVo=,Big Box,Sam's Club,1
2014-08-10,I29L8JEvmzw87xOw7YL1CfFYKPQ=,Big Box,Sam's Club,1
2014-08-10,4UNiXX4UFFSkk/fohbg7qxa+MWs=,Big Box,Sam's Club,1
2014-08-10,I8/KyN5QHrOdr6t5JSpn0LGp9fE=,Big Box,Sam's Club,1
2014-08-10,8s2f/ArCIb36frhMS9zfuzg+8RY=,Big Box,Sam's Club,2
2014-08-10,h2NjmvXngCf29ZblG1zmXAOB5ro=,Big Box,Sam's Club,1
2014-08-10,duoLFiMWBZOvFDUpZQzyXiTM5Sk=,Big Box,Sam's Club,1
2014-08-10,/9gnyM3sbpKXIgZly5COyRWgXNQ=,Big Box,Sam's Club,2
2014-08-10,uIPXxnqMbwGw3YE2ogo/YwRN6h4=,Big Box,Sam's Club,1
2014-08-10,M6nvTo63DdEhS5qTKwTKyhL/K6k=,Big Box,Sam's Club,1
2014-08-10,45kMv9Df2eg01CReWPWw7iJmJZ8=,Big Box,Sam's Club,2
2014-08-10,RwSoOa1ZrkVeA/AWQWnVe9VjgxE=,Big Box,Sam's Club,2
2014-08-10,EhuBeSeAdqojnldy+N9F0wvA4q0=,Big Box,Sam's Club,1
2014-08-10,Ayul0uDA6pCrrS9BGgPu6Hsh8iE=,Big Box,Sam's Club,2
2014-08-10,nMoEDQhG1+4DlypNlD12Jy+swns=,Big Box,Sam's Club,2
2014-08-10,HeVmuQv5zJOD7Sdr8OmFSAtfffQ=,Big Box,Sam's Club,1
2014-08-10,DJ3hDrdkhGHqP4Jv5Uc4uPHWCEY=,Big Box,Sam's Club,1
2014-08-10,9gQIl8sqr4rgKhagepPDZOp4oPc=,Big Box,Sam's Club,1
2014-08-10,bPlyJq+yozxk2Eb6rBeCOUi8sk0=,Big Box,Sam's Club,1
2014-08-10,7QKjlV548dg1thxChTnk5cUkOC0=,Big Box,Sam's Club,1
2014-08-10,6INHvdaiLTCBBmG70osdDJH1lWM=,Grocery,Trader Joe's,1
2014-08-10,q+bULTugpdRqCckSesADsxujo+A=,Grocery,Trader Joe's,3
2014-08-10,nywk02+fc93d5ncQ46QoxGHnG38=,Grocery,Trader Joe's,4
2014-08-10,Keek/J2DmfMqB/7VvECUS/zKTF0=,Grocery,Trader Joe's,2
2014-08-10,tONjrcBTSN7VXxpNYgDP9B8KsDw=,Grocery,Trader Joe's,1
2014-08-10,TzvAnbh2BYeTAyEGH43R4n3Ctlk=,Grocery,Trader Joe's,1
2014-08-10,Jn62FdM+Eg3hvqey8CyJZ5cLh4E=,Grocery,Trader Joe's,1
2014-08-10,AOwShG0EFRdk7ym1GIH5yGUpfZI=,Grocery,Trader Joe's,1
2014-08-10,7xWwst5Srq/JpAyFowyOuxOmLVg=,Grocery,Trader Joe's,1
2014-08-10,bhBozx5t2GYn8ahHNCLApWEY63A=,Grocery,Trader Joe's,1
2014-08-10,75YISkDnMCPjK4byfobq/LEYZ1g=,Grocery,Trader Joe's,2
2014-08-10,w8SlwOe66cuJm0WJM/bAFiB/FAs=,Grocery,Trader Joe's,6
2014-08-10,Q5W5fZCrYz+G+WfRFb+T+k8tK8U=,Grocery,Trader Joe's,1
2014-08-10,HHqSKbRCnDaAa1huD52F6yZRyTQ=,Grocery,Trader Joe's,1
2014-08-10,3lNUqj/9EBzdMtot9K/cr45pHuc=,Grocery,Trader Joe's,1
2014-08-10,23S3nZ8vQ9e03B/Q8AaLvrdU/L8=,Grocery,Trader Joe's,2
2014-08-10,V8j3L2NimjqVuqcGUOg0yqzAqIs=,Grocery,Trader Joe's,1
2014-08-10,u9oshBaierclMBPzAYxY1pjdYCU=,Grocery,Trader Joe's,2
2014-08-10,3oDiqa2+bfYbjAn2krLAfeY5vAE=,Grocery,Trader Joe's,1
2014-08-10,QV205sYs2G2zo8GZ8grAR+Sk/Ms=,Grocery,Trader Joe's,1
2014-08-10,BJUVc8F4kr7MeLTvpj7t7KCs5+Y=,Grocery,Trader Joe's,2
2014-08-10,7uYLYqoRhB0JVygJqe4GIpStGaE=,Grocery,Trader Joe's,3
2014-08-10,Zvl4qJzTbRsM8lsGHokyp4bSxLQ=,Grocery,Trader Joe's,2
2014-08-10,qunyMntM1mH9PYKtLiyjinvFSYc=,Grocery,Trader Joe's,1
2014-08-10,FkoOs2ci1LiDuRUnDzAoWKM/36I=,Grocery,Trader Joe's,1
2014-08-10,HPzAsBMTiHF8oy1homyNBSO/EeE=,Grocery,Trader Joe's,2
2014-08-10,OEsF0qTxORlA326+B3AuMrw6iko=,Grocery,Trader Joe's,1
2014-08-10,l8D62SsnMk+Tx6wCtVAi8IetCmM=,Grocery,Trader Joe's,1
2014-08-10,cMLm2WYpPUqUIUxL5aBFgLjGi88=,Grocery,Trader Joe's,1
2014-08-10,I+vdQ4nsVRZo0UPB0OvUdUAYqUk=,Grocery,Trader Joe's,1
2014-08-10,TFzH75VXE35Nq0K7R0qtgSDaLkc=,Grocery,Trader Joe's,1
2014-08-10,ejBxdNqeNyrFQ/kaeygpl54ieMg=,Grocery,Trader Joe's,2
2014-08-10,m+FSb85eKeRbHWCuRj616tXcZto=,Grocery,Trader Joe's,1
2014-08-10,l7BU8tFSnkldkJOoyL5vl0WE9hQ=,Restaurant,Dunkin' Donuts,5
2014-08-10,ZeYZOEdzsaJuxK9Y8MGRzUTJmd8=,Restaurant,Dunkin' Donuts,1
2014-08-10,SBYHMc5XugSSsp2dSVr7x1Hzyhg=,Restaurant,Dunkin' Donuts,1
